,EXH1.DE,EXV6.DE,EXV7.DE,EXH3.DE,EXH9.DE,IOGP.L,WNRG.L,XDW0.DE,IESU.L,GDIG.L,ISAG.L,GDX.L,GJGB.L,SPGP.L,IAUP.L,EXXY.DE,XDBC.DE,CMFP.L,CMOD.L,EQNR.OL,AKRBP.OL,DNO.OL,SUBC.OL,TGS.OL,BORR.OL,SHEL.L,BP.L,TTE.PA,NESTE.HE,CNA.L,ENGI.PA,RWE.DE,EOAN.DE,FORTUM.HE,ORSTED.CO,XOM,CVX,COP,FANG,DVN,EOG,OXY,APA,EQT,AR,RRC,CNX,LNG,SLB,HAL,BKR,CNQ.TO,SU.TO,CVE.TO,TOU.TO,ARX.TO,BIR.TO,PEY.TO,WCP.TO,VET.TO,NEM,AEM,B,GFI,AU,KGC,HMY,FNV,WPM,RGLD,PAAS,SSRM,IAG,BTG,EDV.TO,K.TO,ELD.TO,EQX.TO,LUG.TO,FRES.L,HOC.L,ANTO.L,GLEN.L,RIO.L,AAL.L,BHP.L,FCX,SCCO,TECK-B.TO,FM.TO,HBM.TO,LUN.TO,IVN.TO,ERO.TO,CS.TO,NEXA,BOL.ST,ATYM.L,CAML.L,AA,CENX,KALU,CSTM,VALE,ERA.PA,OUT1V.HE,SBSW,FXPO.L,MT.AS,SSAB-B.ST,STLD,CIA.TO,LIF.TO,BTU,HCC,CNR,ARLP,NC,MPE.L,RE.L,ADM,BG,CCJ,CCO.TO,NXE,UEC,DNN,UUUU,URG,PDN.AX,U-UN.TO,BWXT,LEU,CCL,AFM.V,SIP.BR,LOTB.BR,AI.PA,HEI.DE,NHY.OL,CLF,HSY,BARN.SW,NESN.SW,FRO.OL,OET.OL,DHT,NAT,HAFNI.OL,TRMD-A.CO,TNK,SBLK,GNK,PANL,2020.OL
2013-10,39.2373,50.9347,108.272,76.5975,34.0469,41.5349,54.0344,,,,39.4904,,,14.1092,14.1405,46.6028,55.1385,27.9892,,17.3521,9.8492,2.53172,21.6265,22.8706,,47.2681,10.9774,42.3983,6.53867,8.05507,15.3871,36.77,13.8077,12.9657,,75.6964,99.639,69.214,56.1465,59.3332,90.5216,89.9207,94.0444,60.5488,80.7679,100.315,42.7557,54.1391,94.8692,59.6909,43.3615,12.7474,32.2216,31.2799,34.4056,22.4148,6.47276,20.951,8.0399,43.4078,29.6985,34.0424,21.8748,4.88828,17.7348,6.51755,4.2959,55.4534,27.5176,58.6288,12.1825,7.6609,7.29185,2.78626,6.83442,6.49179,47.1758,,4.2399,22.2923,2.98678,19.5172,7.74907,71.7223,33.0357,43.8799,44.3,24.818,30.6137,26.123,11.2216,5.02903,3.56147,,3.7798,,13.3656,5.14807,3.56363,29.1967,12.4104,66.4308,26.4079,9.99794,120.818,4.99365,5.12237,4.11644,40.2261,3.90963,19.6549,,13.0876,,,,16.3268,14.05,10.7781,9.18481,40.4442,82.6146,23.6924,23.5527,0.450379,2.5164,1.55845,10.0084,1.50126,4.97892,6.659,28.4832,126.637,40.2789,0.177581,77.5662,1194.47,81.9359,84.2086,3.74472,33.2724,104.022,1248.85,70.5858,13.9753,,2.84286,4.11357,,591.047,20.3277,29.9243,,,
2013-11,38.4869,49.8103,111.079,76.0883,33.9494,40.2589,54.0536,,,,40.4165,,,12.5116,12.5218,45.7883,53.5787,27.8726,,16.4449,9.53208,3.28341,19.7863,21.799,,47.7204,11.2204,41.4596,6.24565,7.89199,14.8813,37.9324,14.423,13.2144,,79.6567,102.763,68.8544,54.1809,57.0095,83.8937,89.0544,97.0915,60.3398,78.6552,103.096,41.911,53.9636,89.6874,59.4183,42.6051,13.1741,30.7978,30.8841,35.3465,22.944,6.30667,20.8176,8.42539,44.2019,27.1065,32.0795,18.6989,4.27003,15.994,6.06716,3.60835,49.9922,25.5808,55.1412,12.5496,8.14017,6.24657,2.35113,6.21378,6.0445,42.3404,,3.67938,19.483,2.6247,18.5504,7.22776,75.8125,30.715,43.2471,41.891,22.4278,27.7469,23.1436,9.98773,4.59248,2.76639,,3.63005,,13.5692,5.9715,3.75186,30.4228,12.8943,66.4385,30.975,9.58064,117.813,4.62401,4.52093,4.19455,43.5125,4.15696,19.9469,,12.8651,,,,16.0335,16.0682,11.0254,10.5961,40.0679,81.0527,25.6276,25.3519,0.372502,2.77944,1.64761,8.02312,1.67626,4.6867,7.52999,28.863,149.095,42.3593,0.164641,71.9478,1238.4,83.1905,82.8761,3.55853,32.6482,102.289,1356.39,71.0387,20.1331,,3.10451,4.17561,,548.494,23.1009,36.1344,,,
2013-12,39.4045,50.7073,114.304,77.2889,34.1992,39.6462,55.6306,,,,41.3011,,,11.8173,11.8494,47.0544,54.2146,28.1252,,17.6321,7.55065,3.53972,19.4377,21.8828,,50.7927,11.4497,42.6665,6.48538,8.17446,15.1413,36.2817,13.8825,13.2582,,86.2425,104.845,66.8267,57.6062,58.4013,85.3449,89.8085,91.2096,63.6561,90.8983,112.004,44.8126,58.7803,91.7342,57.4119,41.337,13.7358,31.4106,30.514,37.5224,23.7837,6.23054,21.4895,8.34662,46.8942,25.3564,30.731,19.9933,3.4078,13.7944,5.64255,3.20347,50.5599,24.6667,56.6081,13.6091,9.49087,4.7713,2.2835,5.21926,5.61823,39.9152,,3.95226,17.5723,2.62933,19.4013,7.35105,79.87,30.2888,43.8184,45.578,25.6556,30.4832,24.9342,11.3816,4.85514,2.51703,,4.03802,,14.2558,6.01801,3.30114,33.6548,14.9873,69.3262,33.3418,9.53769,122.217,4.99514,4.39344,4.46571,45.219,4.42931,21.5163,,14.3328,,,,16.8512,15.4343,11.0583,10.5731,43.2074,83.073,26.0729,25.9915,0.40119,2.86565,1.71939,8.16709,1.9773,5.20301,7.60493,30.3946,104.234,47.126,0.240855,80.7377,1255.78,84.6849,80.6612,3.71432,34.2176,102.657,1497.65,71.5576,25.5126,,3.81269,5.00085,,473.036,30.6737,50.6002,,10.0872,
2014-01,36.7199,49.5742,107.198,73.0528,33.6881,37.6863,52.0283,,,,38.6428,,,13.2537,13.2188,46.2592,51.64,27.6143,,17.2747,6.97235,2.8891,17.4919,21.3798,,49.2221,11.1746,39.6824,5.84934,7.29067,14.1956,36.6033,13.6351,12.4384,,78.2475,93.3507,61.2074,56.4159,55.6927,83.8049,82.391,85.0636,65.5606,83.8521,114.077,43.8366,59.6761,88.818,55.238,42.3261,13.2689,29.3398,27.8063,37.5786,22.2915,6.88456,20.561,7.44947,43.9974,23.6938,36.0719,21.7835,3.69224,17.1673,5.87833,3.63313,59.9885,26.4254,68.481,14.6017,10.6377,5.21042,2.62418,6.92582,5.86943,44.6165,,3.7871,18.0743,2.83342,19.9549,7.55483,75.7148,32.8349,41.9475,39.3364,24.9106,28.0885,24.6826,10.9439,4.88654,2.07296,,3.69805,,14.1531,6.52603,4.07986,36.3058,16.6591,68.9942,36.9868,8.47421,120.399,5.19363,5.25077,3.54139,42.015,4.85426,18.1015,,12.9079,,,,17.9661,14.5982,10.2927,11.054,39.1591,76.3644,26.539,26.5367,0.33832,2.4696,1.95569,11.2631,1.94142,5.5514,7.06341,30.3617,71.2188,45.8059,0.416315,78.5505,1287.52,75.1001,79.043,3.78469,25.1291,104.559,1409.12,70.6228,27.5552,,4.55938,5.61923,,516.631,26.6497,44.8154,,10.1752,
2014-02,39.4755,52.2955,113.273,76.5861,36.2909,39.7378,54.9898,,,,39.9511,,,14.3925,14.4643,48.4267,54.5093,29.0462,,18.9608,7.35455,3.58946,19.1309,25.7361,,51.38,11.8876,44.3972,6.89662,7.53324,16.2225,38.9845,14.0907,13.4789,,82.0127,96.9431,63.1049,69.5626,60.3597,95.7143,90.4771,83.726,72.0136,85.8188,113.473,46.9684,66.8849,94.3962,64.0067,47.1138,14.7113,29.4543,27.9479,40.4376,22.9798,8.23096,22.7752,7.60688,44.9634,25.4207,37.2319,22.996,3.90062,20.5389,6.67507,4.07221,63.1725,30.9606,83.804,16.4102,13.9553,5.27656,3.22045,8.26353,6.63411,46.2838,,3.77438,22.5282,3.73491,21.2973,7.77353,80.7682,35.2875,45.4155,39.4454,27.167,25.7951,26.5825,11.307,5.284,2.30159,,3.68254,,14.3871,6.66718,4.13898,36.9918,16.8395,69.4687,39.5244,8.79685,122.025,5.17557,7.26234,3.59323,39.3823,4.70783,19.0622,,12.7518,,,,18.9916,14.5054,11.1078,10.8577,40.3591,80.2666,30.2293,30.0348,0.651392,2.5885,2.31827,15.2892,2.4605,5.80262,7.54409,29.1678,86.1166,46.4767,0.405607,82.7175,1421.67,80.9683,86.0567,4.0669,26.1279,111.404,1476.31,72.3541,28.4815,,4.34868,5.47428,,646.716,36.7035,46.5343,,10.1169,
2014-03,39.166,50.9964,111.239,76.6973,37.3339,40.3031,55.7638,,,,40.6705,,,13.2392,13.2554,48.2348,54.2399,28.9183,,20.2235,7.08124,3.33445,18.5905,26.6514,,51.208,11.2078,45.3558,6.56011,7.71383,17.276,39.4573,14.4222,12.9195,,82.6814,99.3128,66.3311,72.3192,62.5267,98.4908,89.4173,87.0302,67.8313,88.4633,108.761,46.4933,74.4161,98.3305,65.8792,48.0995,15.4724,31.1365,30.7678,41.6805,23.5099,8.95702,23.8542,7.85334,49.8386,25.6115,34.8399,19.99,3.89732,19.8271,5.26015,3.80888,56.3448,27.3525,75.8874,14.8934,13.3549,4.9743,2.99915,8.16159,5.24617,38.7337,,3.775,19.7862,3.12605,19.577,7.2243,77.8225,34.8667,43.0313,39.7336,25.7545,24.9928,25.2873,10.6906,5.09434,2.19966,,3.7343,,13.8644,7.3981,3.86475,40.2928,18.6677,69.8753,41.476,8.53084,149.167,6.65516,7.73831,3.5988,40.0454,4.50825,19.446,,12.0677,,,,18.4277,13.3261,10.2147,10.813,42.8566,79.6528,28.4644,28.4718,0.534172,1.86536,2.07733,12.7184,2.19039,5.32736,7.14889,29.1922,62.4272,44.0834,0.364067,82.5935,1425.8,79.5473,89.3615,4.08619,26.5181,109.206,1596.59,71.9587,25.2372,,4.28778,5.0636,,518.453,27.4679,53.4247,,10.1349,
2014-04,41.8256,51.7713,114.432,79.263,37.3487,42.551,58.7499,,,,41.1848,,,13.4749,13.5217,49.4395,55.0624,29.5858,,21.5013,7.30601,2.99554,19.7805,27.7213,,55.2662,11.7437,49.1105,6.84794,7.78158,16.4087,38.1845,14.027,13.6631,,86.4003,104.489,69.8347,77.0398,65.1798,98.2066,89.5537,91.0408,75.9889,92.4968,118.176,51.63,75.6456,102.078,70.3234,51.5396,16.4006,34.2882,31.5992,45.5165,25.3279,10.4077,25.7513,9.29202,53.0951,27.0412,33.9334,19.522,4.45298,20.9421,5.14155,4.09509,58.9884,26.7441,80.2291,14.9482,13.2843,4.9157,3.21155,8.93481,5.13719,42.3087,,3.44661,20.1248,3.07955,18.5916,7.50721,75.7525,36.4058,45.1179,41.5518,26.5782,26.3134,27.299,11.6477,5.64744,2.32779,,3.71676,,13.7491,5.41279,4.16668,42.0327,19.367,68.9815,42.9877,8.35697,160.695,7.59905,9.56471,3.41552,40.1267,5.025,19.905,,12.1236,,,,20.3296,13.1304,10.4049,10.8143,43.0505,79.5309,26.3762,26.3922,0.414102,1.5071,1.92966,10.9019,1.69021,4.97512,6.17316,30.4897,52.316,45.6214,0.345196,86.6118,1384.15,83.5127,89.9123,4.33708,22.8913,100.339,1601.86,75.9431,20.8395,,4.29017,4.42635,,467.896,27.2216,44.3307,,10.1737,
2014-05,41.9528,50.3083,117.004,80.9078,38.5921,43.6381,59.0279,,,,41.6871,,,12.2732,12.2816,48.1693,53.1259,28.863,,22.7005,7.12403,3.15266,19.8904,26.3553,,54.8204,11.7476,48.305,6.83575,7.85556,18.1909,40.2433,15.0187,14.7771,,85.0928,102.73,75.5277,80.5495,68.5718,105.654,92.9142,97.4341,74.2798,86.3218,121.02,51.1307,90.9529,104.217,71.8232,51.9273,16.3001,34.0389,31.413,43.5626,24.5581,11.0777,24.7298,9.65192,53.7749,24.8416,34.6865,17.9961,3.71363,18.2058,4.7703,3.287,56.794,24.7365,75.7471,14.3549,8.7363,4.281,2.6799,7.62828,4.73743,39.6242,,3.51689,18.9097,2.74662,18.4903,7.56814,71.2904,33.2946,43.5966,41.0216,26.2043,25.6081,28.7658,11.9785,5.77155,1.77216,,3.37617,,12.8713,5.37307,3.93921,42.4173,19.1592,66.8569,40.9011,8.03181,158.143,8.77563,9.06085,3.18787,38.4341,5.60959,18.7501,,11.4022,,,,20.0451,13.309,11.239,11.3699,44.3259,77.6238,24.6918,24.6682,0.381781,2.45631,1.72644,11.2289,1.74047,4.46148,6.48069,28.3152,51.0543,46.5926,0.273554,85.8949,1471.13,87.222,90.2552,4.5386,20.3758,101.639,1558.13,77.1454,15.1539,,4.0125,4.29515,,312.665,28.1373,39.677,,10.2924,
2014-06,43.255,50.9868,115.701,81.1342,39.3854,46.4711,61.8058,,,,42.17,,,14.1787,14.2622,48.4777,54.3271,29.1626,,22.7475,7.34751,3.34263,19.1423,27.0212,,57.3592,12.2,50.0618,6.47794,7.42339,17.8331,42.8114,15.8365,16.1794,,85.0614,109.019,80.8476,94.588,73.7746,116.482,96.1628,104.973,74.1556,91.9475,113.048,53.231,95.569,118.387,78.9376,54.7192,18.4801,37.8976,34.4731,46.0885,26.0082,11.7929,26.3735,10.8982,55.5379,27.5882,43.8499,20.4044,3.89521,19.8062,5.21491,3.67707,70.1464,31.5783,91.7715,17.78,11.5467,5.77211,3.22759,8.80755,5.21169,52.7877,,4.08153,20.755,3.00264,18.1521,7.73023,73.5436,33.1406,44.7384,43.8915,26.7276,26.7148,29.1474,12.5584,6.04633,1.78647,,3.3759,,13.316,4.73617,3.90179,46.3203,21.9676,71.021,44.916,8.31869,145.332,9.97039,10.1584,3.09476,37.1222,5.45275,19.5786,,12.8204,,,,20.5248,12.3905,10.8942,11.6154,43.4263,75.4157,24.2829,24.3016,0.462329,2.18556,1.72323,10.4795,1.59714,3.40745,6.37086,28.385,46.6486,43.7409,0.245737,86.0531,1653.7,88.4356,88.9397,4.46738,19.5207,101.481,1592.58,75.7033,18.8504,,3.94477,4.9947,,275.986,33.2831,48.14,,10.2938,
2014-07,40.1833,53.7827,109.287,77.6007,38.4506,43.9384,59.3541,,,,40.5187,,,14.3833,14.3378,46.0554,50.8618,27.9427,,21.3167,8.26573,2.94199,17.2232,24.1788,,57.4944,11.389,44.8004,6.16157,7.28739,16.7704,40.2922,14.5744,15.5588,,83.6239,107.968,78.4929,87.6239,70.1783,109.247,91.5885,107.415,65.1075,80.9532,98.317,44.8716,94.3529,108.834,76.722,50.6859,17.5249,36.4781,32.6505,41.1348,23.6019,8.90992,23.5212,10.3123,52.8114,27.024,42.5957,20.167,4.12718,19.7909,5.02792,3.75282,69.207,31.3983,91.3841,17.0106,12.2449,5.1717,2.86394,8.92732,5.02907,51.1961,3.96719,5.98908,22.0068,3.04264,19.1494,8.49058,79.6985,36.8021,47.7107,45.1384,28.9303,28.0324,32.3115,14.5754,6.31781,1.94034,,3.75219,,15.1053,5.50228,3.9219,51.0065,26.349,75.6493,40.6168,9.02644,153.927,8.09947,8.78956,3.15791,38.2786,5.90899,23.1434,0.331702,12.664,,,,22.0998,11.6825,11.4328,10.8996,45.6987,78.6369,24.9737,24.9654,0.392432,2.48073,1.83602,10.5817,1.5417,4.29117,6.74623,27.1539,87.635,42.096,0.209034,81.8241,1607.39,83.7058,77.9647,4.98894,22.6425,91.9078,1453.27,73.0147,15.8097,,3.62842,4.63772,,265.676,31.1178,39.7672,181.039,10.226,
2014-08,40.0771,51.5052,109.41,79.298,37.8799,44.756,60.5633,,,,41.5411,,,14.7612,14.7549,45.2505,49.3441,27.6124,,21.0417,7.66656,2.62371,17.1004,23.766,,56.4407,11.1398,45.9209,6.53378,7.40281,16.0385,39.2098,14.0099,15.2011,,84.7907,109.245,77.4044,92.1681,70.2212,109.869,97.3941,106.725,68.8811,81.215,102.39,46.7116,107.199,110.675,75.4812,51.0439,17.5567,36.5376,33.972,44.3426,24.8905,10.4404,24.9122,12.061,52.3154,29.4381,44.0122,20.6036,5.07842,19.8124,4.97322,3.7715,69.0041,30.1986,94.1776,16.8138,12.5192,5.6296,2.84658,9.49143,4.98354,57.2249,3.53608,5.76693,22.3482,2.96084,18.2388,8.39867,74.2162,34.6119,44.0805,44.1813,29.0421,26.614,30.7067,13.757,5.89237,1.87214,,3.49896,,14.6895,5.66908,3.92353,51.8723,35.0692,79.0436,39.9828,8.22875,135.491,7.69934,8.83984,3.04659,36.6189,5.57509,25.4009,0.311066,12.3179,,,,22.2207,12.8199,10.6733,9.82681,49.4268,84.9256,24.2834,24.2629,0.666848,1.82506,1.90929,10.7398,1.50216,4.87601,6.76552,25.545,77.2911,44.3926,0.220534,72.8453,1578.65,84.13,79.0347,4.90978,19.7545,96.0354,1444.98,76.3023,12.924,,3.84312,4.88827,,211.091,33.3627,52.3679,177.124,10.3253,
2014-09,38.2857,47.4638,105.302,76.8465,37.3281,41.0399,56.0214,,,,40.4016,,,12.0419,12.0363,42.9946,44.2052,26.0206,,20.3571,6.55746,2.7126,14.6219,21.4572,,53.4125,10.2594,46.0091,6.90103,6.97989,16.4061,39.2233,14.1768,14.8379,,80.1183,100.62,72.8703,79.7585,63.6484,98.9359,90.8549,98.308,63.6042,77.0016,88.3263,43.8722,106.812,102.573,71.9661,47.9957,15.7731,32.5096,28.9662,38.908,22.8636,8.49214,22.3113,10.2653,49.2609,25.0539,33.352,16.4122,4.10638,13.8283,4.16226,2.67774,60.0984,24.0466,78.6019,12.8466,8.14405,3.87182,2.24678,6.80383,4.19759,46.7908,3.255,5.61478,17.2715,2.42805,16.3785,7.78196,68.4899,30.628,38.7775,39.6325,26.2252,22.2596,26.4794,11.6634,5.45105,1.43305,,2.8284,,15.0002,4.69256,3.85512,50.2106,36.4316,74.7383,34.5237,6.93189,130.518,6.97852,7.97716,2.53361,34.7965,4.99745,24.8167,0.237961,8.93172,,,,19.1161,12.251,9.92554,9.22579,50.6179,84.4406,22.0086,22.0681,0.490992,1.75354,1.59923,9.46913,1.43089,4.06822,6.33561,24.3308,14.3229,47.0409,0.235164,67.4288,1493.45,80.6671,69.5297,4.65787,13.5964,100.172,1316.89,72.63,8.16885,,3.39003,4.28615,,156.187,29.19,40.9559,168.563,9.83501,
2014-10,34.9001,45.191,104.468,76.7074,36.7536,35.8413,53.2793,,,,40.2221,,,9.6933,9.66174,42.1657,42.8575,25.5806,,17.1278,4.85383,2.13236,11.1548,19.9143,,50.0008,10.0331,42.2525,7.27693,6.77487,16.3738,35.7951,13.3803,14.1566,,82.5918,101.406,69.5631,73.1803,56.1532,95.3996,84.2442,81.3326,65.5059,73.7499,89.3192,42.7513,100.351,99.7671,61.668,39.2945,14.2497,32.0825,26.7977,31.6777,20.6304,6.97548,20.1334,9.37759,46.339,20.4423,27.0667,13.3222,3.36727,9.55402,2.7186,2.01336,57.6243,21.0106,69.5722,10.8263,5.84904,2.65803,1.85299,4.87164,2.71788,38.1548,2.94036,4.14772,15.6551,1.75376,15.7609,7.16393,66.304,28.7739,35.9643,35.0343,25.5198,18.6808,20.8093,10.5119,4.9554,1.0679,,2.65092,,15.3937,4.55026,3.56878,52.4331,41.1784,68.7071,28.4789,6.44971,115.505,5.67608,6.93158,1.87503,33.208,4.33376,25.3194,0.199991,8.00748,,,,21.5128,14.4651,10.1277,8.9992,46.6739,89.0955,21.7142,21.8437,0.393783,1.61732,1.30792,8.63509,1.12509,3.53126,6.35717,25.1937,8.71948,47.1359,0.306564,70.7692,1486.87,80.1102,71.9275,4.71237,14.7468,100.93,1245.03,72.5716,9.16756,,3.67442,4.64907,,119.364,33.5573,38.451,132.233,6.58691,
2014-11,32.259,44.2886,109.203,79.8808,36.96,32.2534,48.8975,,,,42.2645,,,10.4976,10.5202,41.2774,40.7322,25.0628,,14.343,3.95593,1.99343,10.252,18.8416,,46.7995,9.21298,39.7445,7.98008,6.25319,16.6196,36.5815,13.7731,15.3184,,78.3036,93.3968,64.0469,60.6338,55.4889,87.5115,75.9771,67.8874,63.7383,66.345,86.1935,45.7783,88.7746,87.3863,47.4523,42.5217,13.5137,28.4435,24.2348,29.2549,20.6947,8.00936,20.9478,7.59479,38.0655,20.1589,27.2021,13.4693,4.35133,9.94273,3.55973,2.13675,61.9896,24.2942,77.9424,11.1692,6.98428,2.98354,1.79611,4.68703,3.51268,43.3935,2.39736,4.0275,15.6777,1.63098,16.2216,7.03916,65.5072,28.3359,33.2344,33.1852,26.8124,18.1801,22.3711,10.3168,5.27561,1.20978,,2.35783,,15.7516,4.21603,3.54492,54.4835,39.0972,72.2883,22.2705,5.79062,121.997,5.97722,6.51407,1.49521,31.1106,4.24341,24.9369,0.180573,6.69579,,,,20.988,14.4752,9.67472,8.84797,52.8424,92.0742,23.352,23.3165,0.523181,2.46036,1.44228,9.89801,1.2019,4.38068,6.48095,26.33,7.69217,52.4352,0.281141,66.9285,1461.4,83.5098,80.0426,4.89978,12.2113,106.701,1269.81,74.2848,8.02278,,3.48932,4.95642,,100.385,35.8084,31.1301,129.977,5.41921,
2014-12,30.6031,42.2339,105.75,76.9005,35.4779,31.257,48.6125,,,,42.2069,,,10.4015,10.4237,38.3608,37.0389,23.5682,,13.5863,4.05596,1.89865,10.7404,18.6829,,47.3959,9.03711,37.4946,8.25062,6.14773,16.026,31.6764,13.4873,13.4143,,80.4114,96.7851,67.3271,64.634,58.1691,93.4401,81.1753,66.7618,53.3359,57.7074,70.6301,39.78,95.2472,87.7408,44.6766,42.0664,12.7736,29.0781,22.7507,29.5753,19.1882,6.10145,20.7952,7.24411,40.5761,20.8519,28.9877,12.2473,4.8351,10.163,3.6056,2.37514,61.5431,24.9357,77.4523,11.0409,6.7805,3.83958,1.81757,4.25668,3.58591,42.7731,3.051,4.04555,16.9151,1.53452,16.6102,6.58344,65.8598,25.8152,30.5065,29.0364,25.3897,16.7504,19.7117,12.0232,5.49636,1.24992,,2.48758,,15.2033,3.48198,4.01593,50.0405,34.6984,71.352,23.3645,5.28717,116.262,5.86076,7.21874,1.16189,28.1843,3.52245,22.0948,0.158161,7.55668,,,,19.7283,14.8888,8.62778,7.74724,52.4577,92.7421,20.8406,20.8478,0.42662,2.48861,1.32252,8.80258,1.2372,4.09963,6.31087,27.079,6.11488,54.1314,0.229243,59.4911,1454.19,83.4618,75.9247,4.84243,9.61469,111.215,1235.75,73.5443,16.5087,,4.09129,5.60221,,94.9642,40.4942,24.7145,115.34,4.94329,
2015-01,29.3282,40.4526,109.312,79.9694,34.6565,28.8473,46.2026,,,,42.135,,,12.4859,12.4448,35.9979,32.6594,22.4685,,12.8247,3.15951,1.94819,8.91819,20.0039,,43.1934,9.07641,37.4149,9.39678,6.29596,15.1714,28.3411,12.1608,13.1564,,76.3959,88.8777,61.69,74.9445,57.5466,90.9618,80.9419,67.2405,52.6961,49.5075,61.4313,34.2229,97.0298,85.0385,45.6411,43.7126,11.9985,27.3534,20.9236,24.4553,16.135,4.85923,18.3256,7.23521,36.6322,27.8786,39.457,14.6289,6.32715,14.5302,4.35488,3.91415,72.4059,28.307,89.9318,14.0593,8.38991,3.81487,2.20944,5.43984,4.34202,33.8002,2.59871,3.70519,19.3066,1.53475,13.9535,5.33331,62.4489,23.276,30.8328,21.2823,24.6775,15.8918,12.6734,10.065,3.97787,0.852959,,1.30188,,14.804,2.98318,3.09459,49.8314,33.0193,69.9588,26.304,4.56535,101.09,5.49962,10.6733,1.06601,24.4749,2.94352,19.1629,0.12554,6.45208,,,,18.3206,13.8731,8.87042,7.02929,47.2629,91.7661,17.8895,17.9212,0.395775,1.81456,1.22876,6.51528,1.08588,4.13789,6.10539,24.4504,5.75802,52.7436,0.191699,60.3865,1544.57,84.7537,78.5663,5.01844,8.68602,109.891,1197.19,76.6861,15.5844,,4.13313,5.76648,,162.274,41.5211,15.1789,99.5754,4.172,
2015-02,32.0096,45.0792,114.049,81.8905,34.3559,31.084,48.3936,,,,43.2474,,,12.2111,12.2202,37.1336,33.3422,23.1209,,14.6257,3.83718,1.71874,10.2972,20.8533,,46.2468,9.77425,39.1775,8.82315,5.33987,15.0994,28.4201,12.6418,13.9989,,77.6199,92.9798,64.2796,77.0216,58.5527,91.2703,78.4562,70.4486,56.2739,56.122,65.4884,37.9741,109.13,86.9947,48.7961,46.916,11.9974,27.4413,18.9961,27.5555,17.2364,4.99531,20.2836,8.01125,37.4296,29.0604,37.5508,14.8984,4.96509,13.1702,3.63256,3.09264,66.0225,26.4913,89.0981,11.77,7.12157,3.4854,1.86317,5.51113,3.59262,40.4743,1.98165,3.75374,17.984,1.52219,16.7943,6.56224,69.5118,25.8104,35.2305,27.2662,26.9054,19.6528,17.5587,12.0158,4.85918,0.943728,,1.61457,,19.0048,2.38491,3.52653,46.9742,26.9869,75.9275,26.9016,4.79778,129.401,6.62903,10.1025,1.42439,27.9082,3.59369,20.4013,0.161428,6.84574,,,,18.4434,14.0786,9.0751,6.95023,48.6101,83.7714,19.629,19.5979,0.483688,2.06279,1.26612,7.0846,1.2519,4.29937,6.34458,27.8434,5.93229,52.8566,0.221956,61.0596,1704.08,88.2739,84.5831,4.82608,9.21424,111.654,1259.12,77.7872,16.5357,,3.88969,5.80395,,155.837,47.0522,17.4123,85.0423,2.9567,
2015-03,29.4653,40.7578,114.044,78.1279,32.4135,29.9668,46.3713,,,,40.6015,26.6759,,10.3783,10.4085,35.8549,30.8312,22.0896,,13.7853,4.16663,1.15449,8.96172,19.027,,41.8099,9.08447,36.605,8.88723,5.27336,13.4434,26.0064,11.6831,12.9303,,74.0757,90.9568,61.018,82.6193,57.2376,92.7225,73.7906,64.171,58.0858,49.9493,68.4443,32.6966,104.138,85.7401,49.7779,47.5661,12.65,26.7577,18.6816,26.6744,15.3112,4.81718,19.3995,8.40008,34.9285,23.8461,32.4405,12.467,4.27356,10.8502,2.84817,2.17453,60.6474,23.2587,77.7965,10.6004,6.09693,2.64454,1.69594,5.31853,2.81466,32.0089,1.83368,3.28523,14.2563,1.46391,15.2944,5.95858,57.5799,20.5931,30.6321,23.7465,26.2162,16.694,16.6887,11.2201,4.47134,1.02661,,1.35022,,18.6374,2.35264,3.42512,40.7922,19.5159,76.817,28.7364,3.63168,114.613,8.05378,8.29558,1.30792,24.0994,3.01942,22.5285,0.139223,5.08248,,,,15.4972,13.2786,8.39321,6.62763,47.838,83.8663,17.6885,17.6849,0.588305,2.12129,1.11721,6.43458,1.34348,3.97394,6.28243,28.615,7.22653,57.1425,0.235982,58.7383,1683.92,86.0917,84.3856,4.45473,6.44127,107.924,1187.63,75.1995,14.6387,,3.91151,6.71712,,120.67,45.8943,13.6002,73.9186,2.83157,
